AT,V,AP,RH,PE
0.282153,0.249644,0.495174,0.807507,478.51
0.211898,0.259786,0.824301,0.965013,473.51
0.377904,0.28452,0.331849,0.812332,468.64
0.429178,0.347687,0.683247,0.696649,458.1
0.713881,0.706406,0.501609,0.368097,439.81
0.309632,0.332206,0.364514,0.96622,463.96
0.096317,0.325445,0.612472,0.71126,486.08
0.180453,0.260854,0.954219,0.644772,478.81
0.51898,0.617616,0.541945,0.509517,453.49
0.84221,0.746619,0.517199,0.153217,433.02
0.509348,0.695552,0.575353,0.643164,451.37
0.372521,0.314235,0.491957,0.232842,467.16
0.203683,0.274377,0.804256,0.987399,468.5
0.415297,0.225089,0.72779,0.626408,461.54
0.401983,0.351068,0.530067,0.46193,458.46
0.668839,0.850712,0.480079,0.808311,437.06
0.211331,0.254093,0.44296,0.723861,480.29
0.142776,0.215836,0.448404,0.790483,483.12
0.812465,0.695374,0.50829,0.350804,438.09
0.084986,0.31121,0.521406,0.822788,479.8
0.796601,0.785053,0.40386,0.389142,430.75
0.569972,0.631317,0.645137,0.686863,440.76
0.326912,0.286121,0.569414,0.542627,473.17
0.867705,0.935765,0.542935,0.336863,434.97
0.283003,0.317794,0.388023,0.703083,469.55
0.639943,0.622064,0.584261,0.608579,447.73
0.569688,0.59484,0.425637,0.859786,446.71
0.183003,0.219573,0.549369,0.644504,479.16
0.147025,0.193594,0.501361,0.858981,483.06
0.536261,0.612811,0.558525,0.681367,452.99
0.305099,0.325801,0.531304,0.886863,473.02
0.634844,0.653381,0.733482,0.472252,449.11
0.470822,0.342883,0.664934,0.193432,458.75
0.303399,0.814591,0.658253,0.677614,463.22
0.492068,0.440569,0.324177,0.999062,444.56
0.331445,0.347687,0.653304,0.692761,464.86
0.696034,0.802669,0.35808,0.688338,434.02
0.278754,0.2879,0.673101,0.568365,476.4
0.240793,0.216014,0.387528,0.988606,474.16
0.384136,0.448932,0.646622,0.973727,463.35
0.795467,0.718505,0.496412,0.345845,438.24
0.841926,0.800712,0.331601,0.422922,438.71
0.125779,0.251246,0.295224,0.363941,484.26
0.772805,0.794662,0.426627,0.301609,443.27
0.288669,0.287189,0.502846,0.820241,473.68
0.475921,0.399822,0.335066,0.714879,454.21
0.411615,0.20694,0.348924,0.864611,466.24
0.745326,0.586655,0.512744,0.189142,448.72
0.306799,0.282918,0.690423,0.77882,465.78
0.688102,0.668149,0.483791,0.473861,446.05
0.177337,0.321174,0.572383,0.679625,467.56
0.727762,0.762989,0.432814,0.641823,430.9
0.754391,0.92847,0.466221,0.693566,433.21
0.750708,0.827224,0.398664,0.697051,429.57
0.592351,0.690214,0.699084,0.46622,453.13
0.594334,0.341815,0.356842,0.587131,448.91
0.432578,0.262633,0.47711,0.749866,457.81
0.390652,0.279004,0.806484,0.521046,457.49
0.573938,0.410142,0.391487,0.747051,444.01
0.633144,0.724021,0.583024,0.639544,443.75
0.371671,0.245552,0.355358,0.627212,463.2
0.288385,0.229893,0.513734,0.881367,469.23
0.426062,0.490036,0.657758,0.746917,460.84
0.651841,0.73274,0.42341,0.466488,440.88
0.562606,0.789146,0.434793,0.955362,440.16
0.46034,0.31637,0.521158,0.491287,461.27
0.8,0.730961,0.385301,0.687131,427.55
0.468839,0.653737,0.668399,0.71756,453.5
0.855807,0.755694,0.368226,0.371984,426.55
0.645892,0.658897,0.334076,0.717426,437.01
0.186969,0.245552,0.558773,0.909651,484.34
0.201983,0.201957,0.806978,0.735791,477.62
0.588102,0.686477,0.509775,0.75134,443.58
0.229745,0.271886,0.680525,0.936327,469.65
0.699717,0.439324,0.342984,0.533244,440.22
0.654958,0.385231,0.550111,0.526005,455.39
0.640793,0.597687,0.601089,0.431233,441.4
0.296601,0.259786,0.466964,0.690483,468
0.224929,0.185053,0.667904,0.492627,474.31
0.25864,0.274911,0.820094,0.740349,476.32
0.667422,0.764235,0.451126,0.608981,441.76
0.623513,0.622064,0.586983,0.666622,445
0.211048,0.262456,0.779263,0.660322,460.72
0.644759,0.73274,0.28582,0.771984,432.41
0.785836,0.835053,0.372433,0.78941,430.98
0.724079,0.675267,0.494927,0.463137,439.15
0.283853,0.229359,0.506558,0.801206,473.31
0.58102,0.802669,0.447414,0.772118,441.87
0.113031,0.364947,0.402128,0.891421,481.6
0.668555,0.779004,0.334323,0.828954,436.59
0.653824,0.731851,0.427122,0.537399,436.39
0.46204,0.441281,0.418956,0.999062,453.29
0.745892,0.642527,0.415739,0.524129,435.35
0.288669,0.281317,0.658005,0.44437,474.4
0.391218,0.178648,0.57659,0.380563,467.95
0.268555,0.185053,0.654046,0.447051,473.74
0.458357,0.441281,0.422915,0.999062,451.38
0.086686,0.31121,0.512497,0.894638,482.22
0.494051,0.32153,0.47315,0.63941,451.08
0.281303,0.271174,0.520168,0.871448,473.84
0.329178,0.326157,0.577085,0.636059,475.36
0.666289,0.817794,0.350408,0.800938,434.68
0.494334,0.337722,0.657263,0.345308,467.72
0.455524,0.262633,0.472655,0.68311,451.79
0.814731,0.596797,0.288295,0.386193,438.49
0.159773,0.316192,0.653799,0.814477,485.6
0.629462,0.73274,0.477605,0.584316,438.08
0.176204,0.261744,0.573373,0.293566,488.02
0.743626,0.795018,0.420688,0.543029,431.7
0.233711,0.253559,0.626825,0.59866,471.86
0.222946,0.274199,0.721356,0.799866,473.73
0.696034,0.792171,0.384311,0.813539,432.25
0.255807,0.245907,0.76095,0.824933,474.49
0.148442,0.272776,0.683989,0.859383,476.75
0.326629,0.292349,0.460035,0.819035,461.12
0.63966,0.683452,0.505073,0.696649,443.65
0.635977,0.789146,0.398169,0.750938,438.6
0.18187,0.27847,0.74239,0.971448,474.52
0.321246,0.274377,0.773076,0.724263,462.3
0.836827,0.829359,0.381094,0.626005,430.16
0.596884,0.713879,0.604801,0.545576,447.14
0.669405,0.555338,0.517446,0.551743,444.61
0.735977,0.827224,0.397426,0.828284,427.67
0.571671,0.571886,0.568671,0.73941,446.96
0.326912,0.265302,0.320218,0.324263,474.68
0.759773,0.733096,0.321455,0.525067,427.35
0.310765,0.342349,0.513487,0.697051,468.67
0.185836,0.276868,0.715912,0.81059,476.02
0.286686,0.23879,0.501361,0.945308,474.57
0.544476,0.685053,0.543182,0.618767,450.64
0.719263,0.707473,0.576837,0.25992,442.54
0.711615,0.887367,0.428112,0.49008,434.1
0.310198,0.301779,0.555803,0.705362,466.15
0.190935,0.185231,0.5756,0.640214,481.44
0.364023,0.276335,0.416481,0.884718,465.73
0.24221,0.221886,0.321208,0.978552,472.62
0.558924,0.73274,0.299431,0.902279,440.8
0.345892,0.292171,0.45459,0.309115,465.87
0.298584,0.274733,0.852759,0.631769,476.88
0.682153,0.596085,0.526355,0.367158,445.17
0.573371,0.638968,0.660975,0.445979,447.95
0.856941,0.827224,0.371443,0.413941,426.07
0.644193,0.571886,0.55605,0.494504,447.3
0.720113,0.825801,0.339025,0.702145,427.39
0.636827,0.571886,0.54343,0.559249,449.98
0.809915,0.924199,0.236328,0.453887,438.43
0.699433,0.736477,0.633259,0.483378,431.23
0.243909,0.282918,0.385796,0.954424,472.54
0.396034,0.347509,0.428112,0.791555,458.09
0.396034,0.42331,0.686216,0.679088,465.62
0.807082,0.859609,0.313784,0.444772,431.57
0.673371,0.695552,0.449889,0.481367,447.16
0.298867,0.403559,0.4927,0.91193,468.37
0.247875,0.264413,0.301658,0.85992,478.02
0.798867,0.778826,0.426132,0.494102,425.75
0.371105,0.273488,0.607523,0.822386,458.99
0.39915,0.28452,0.331354,0.70563,464.03
0.201133,0.323132,0.739668,0.971046,478.38
0.710198,0.64306,0.402871,0.478552,440.13
0.367422,0.311388,0.555061,0.793432,471.17
0.825496,0.82242,0.422173,0.327882,430.47
0.455807,0.586655,0.512497,0.807641,452.28
0.344193,0.252313,0.449394,0.806434,468.82
0.794334,0.82242,0.4244,0.4437,432.26
0.347309,0.274377,0.786439,0.631367,456.71
0.664306,0.479359,0.34051,0.523861,442.76
0.233994,0.276868,0.716407,0.785791,471.71
0.392351,0.331495,0.700074,0.845308,467.57
0.125779,0.260854,0.971294,0.732708,481.38
0.733711,0.785587,0.414749,0.439946,435.04
0.309915,0.302135,0.625588,0.926408,465.44
0.556091,0.459609,0.401138,0.795979,446.17
0.883003,0.863345,0.332096,0.294772,440.28
0.728895,0.869395,0.360059,0.674933,430.72
0.279603,0.270285,0.336303,0.946381,474.8
0.175921,0.243416,0.633507,0.569839,479.53
0.491218,0.337722,0.65949,0.302011,468.8
0.473654,0.685943,0.429844,0.968365,440.64
0.821813,0.904626,0.360802,0.452279,432.22
0.59745,0.745374,0.614947,0.656434,438.62
0.577054,0.658897,0.369958,0.806702,452.31
0.053258,0.23274,0.5902,0.768231,490.78
0.512181,0.347687,0.376887,0.559517,453.09
0.610482,0.708541,0.481564,0.704155,436.39
0.333428,0.340036,0.91611,0.601206,467.15
0.68187,0.642527,0.372185,0.578418,445.65
0.134844,0.249288,0.675823,0.694504,487.94
0.246459,0.216014,0.440732,0.948123,474.24
0.689235,0.847509,0.361297,0.752815,433.25
0.325779,0.282918,0.691413,0.723727,462.87
0.345609,0.313701,0.352141,0.591555,469.23
0.193484,0.166014,0.838901,0.741555,482.15
0.653541,0.850712,0.479337,0.796247,434.85
0.608215,0.785587,0.50532,0.367828,444.17
0.673938,0.588968,0.580302,0.550134,441.88
0.713598,0.850712,0.418956,0.521046,434.94
0.676487,0.656584,0.45756,0.650402,436.36
0.53711,0.618149,0.450878,0.74437,450.32
0.301416,0.274911,0.810195,0.545576,474.73
0.722663,0.73274,0.298441,0.630295,431.33
0.671388,0.753203,0.288048,0.730161,433.02
0.443059,0.432028,0.82925,0.551072,454.67
0.639943,0.622954,0.343479,0.762332,440.64
0.486402,0.234164,0.642415,0.504021,454.6
0.21728,0.343772,0.752289,0.902681,478.66
0.289802,0.288612,0.621876,0.849196,464.45
0.688385,0.392705,0.398911,0.409249,445.36
0.664873,0.828826,0.342489,0.819437,432.26
0.726629,0.649466,0.482554,0.543298,439.72
0.300567,0.264769,0.586488,0.863941,469.59
0.869122,0.883096,0.230141,0.120912,435.43
0.689802,0.480427,0.512992,0.441823,453.08
0.611331,0.649644,0.432071,0.313003,444.03
0.547025,0.42331,0.702796,0.366488,456.92
0.513598,0.713523,0.613957,0.581501,448.67
0.689518,0.673488,0.480574,0.682038,441.23
0.343343,0.241103,0.498639,0.642761,470.39
0.313314,0.358541,0.554566,0.819169,475.77
0.750142,0.760142,0.442465,0.380161,430.93
0.169122,0.245907,0.785202,0.798794,484.65
0.546742,0.582918,0.556545,0.7,453.28
0.627762,0.688434,0.478594,0.86622,447.44
0.677054,0.724021,0.635734,0.545174,444.35
0.648442,0.442527,0.57758,0.488874,454.42
0.241076,0.241103,0.475625,0.749732,479.17
0.273371,0.257295,0.47513,0.812869,477.99
0.247025,0.282918,0.361049,0.980965,475.96
0.569405,0.591815,0.570651,0.634182,450.23
0.666856,0.708541,0.489483,0.600536,438.17
0.593768,0.614947,0.415244,0.918633,437.9
0.579887,0.614947,0.407572,0.935925,437.85
0.485269,0.399822,0.304133,0.710858,455.19
0.144759,0.282918,0.452116,0.946917,483.61
0.602266,0.713523,0.524128,0.284316,446.19
0.34221,0.326335,0.550111,0.528552,470.88
0.349008,0.506406,0.589706,0.526676,467.08
0.158357,0.27331,0.734224,0.832574,484.29
0.123513,0.193772,0.885672,0.871716,483.77
0.254674,0.289324,0.49369,0.915282,462.84
0.877054,0.845196,0.265033,0.366086,433.84
0.786119,0.801423,0.33655,0.769303,432.85
0.828329,0.664413,0.407325,0.398257,441.67
0.199433,0.279359,0.695372,0.810858,486.4
0.831161,0.787011,0.369463,0.52815,431.37
0.747025,0.733096,0.316753,0.537668,426.79
0.23881,0.281317,0.664192,0.757105,479.78
0.752691,0.836833,0.149468,0.647319,432.02
0.386686,0.347331,0.609503,0.908311,461.2
0.514448,0.601068,0.573125,0.603485,450.06
0.752125,0.760142,0.506063,0.231367,434.54
0.376204,0.337722,0.657511,0.468231,468.8
0.252408,0.274911,0.584509,0.733244,474.64
0.412465,0.490036,0.550606,0.637399,461.15
0.647309,0.570641,0.501856,0.620107,445.41
0.697734,0.513167,0.488988,0.301072,444.78
0.127195,0.280783,0.855234,0.811662,481.49
0.616147,0.423488,0.238802,0.583244,443.02
0.196034,0.250178,0.810195,0.593968,474.44
0.359207,0.311388,0.520911,0.839678,468.4
0.522663,0.444128,0.418708,0.90563,448.4
0.332861,0.274733,0.789656,0.50992,475.89
0.770538,0.795018,0.423905,0.426139,430.26
0.509065,0.517082,0.466469,0.85496,456.84
0.493768,0.561032,0.529572,0.635523,452.64
0.185552,0.273132,0.827765,0.766756,487.79
0.715864,0.724021,0.619154,0.449598,441.16
0.212181,0.31637,0.447909,0.838606,477.02
0.126912,0.325445,0.687701,0.597587,485.8
0.552975,0.618149,0.447414,0.707775,451.95
0.360907,0.273488,0.63029,0.852011,458.82
0.643909,0.347509,0.424647,0.45,445.11
0.636544,0.829537,0.332838,0.869839,432.47
0.613031,0.777224,0.435783,0.74008,442.48
0.107932,0.27153,0.567186,0.80134,483.13
0.538527,0.576512,0.649839,0.628686,454.62
0.120397,0.325445,0.531304,0.782574,480.74
0.550425,0.337011,0.530809,0.775201,444
0.467705,0.738434,0.473398,0.59571,454.46
0.216147,0.260498,0.562485,0.745308,471.32
0.44051,0.330961,0.498144,0.724263,466.36
0.712181,0.808363,0.277159,0.667426,430.07
0.543626,0.738434,0.499134,0.457641,451.89
0.780453,0.937544,0.451126,0.51756,434.29
0.369122,0.282384,0.05271,0.836997,464.85
0.719547,0.748932,0.518189,0.237265,436.47
0.669405,0.887367,0.44098,0.547989,436.67
0.82238,0.736477,0.609998,0.202815,432.03
0.530878,0.713523,0.519178,0.436059,448.83
0.296317,0.435409,0.367731,0.890885,467.1
0.642493,0.715836,0.461024,0.798391,441.8
0.703683,0.868327,0.380599,0.924665,431.47
0.556657,0.583986,0.360307,0.935255,444.12
0.720397,0.816548,0.18832,0.813941,430.94
0.511331,0.290214,0.480574,0.379893,462.86
0.925496,0.87153,0.198466,0.228552,433.94
0.661473,0.620463,0.453353,0.573056,444.98
0.484986,0.605516,0.520416,0.579357,450.14
0.247592,0.282918,0.368226,0.985791,473.6
0.567989,0.671352,0.587726,0.836193,442.79
0.673088,0.669039,0.668894,0.43941,444.81
0.337677,0.448932,0.681762,0.804021,459.6
0.352691,0.340036,0.871566,0.552949,465.22
0.834844,0.785587,0.425637,0.15134,429.29
0.715864,0.724021,0.604801,0.390349,439.47
0.284986,0.342349,0.641425,0.792493,468.47
0.852975,0.764057,0.561495,0.214343,430.07
0.668839,0.89395,0.606286,0.697989,438.24
0.687535,0.413523,0.265281,0.432172,438.61
0.426912,0.325801,0.458797,0.649062,463.81
0.734844,0.792349,0.557288,0.636059,430.33
0.724079,0.813167,0.383816,0.830563,432.14
0.592918,0.588078,0.520416,0.78378,447.85
0.718414,0.856584,0.432319,0.639812,435.22
0.486686,0.556762,0.682257,0.691689,457.55
0.71898,0.817794,0.397921,0.842761,437.92
0.726629,0.753203,0.292254,0.597721,432.64
0.42068,0.281139,0.358327,0.687131,463.39
0.696317,0.724021,0.62732,0.478686,442.22
0.354108,0.311388,0.946548,0.590349,465.36
0.291501,0.288612,0.532541,0.866756,462.28
0.276204,0.247687,0.454838,0.757239,477.71
0.241643,0.291459,0.672606,0.718633,480.84
0.536827,0.602313,0.619896,0.741019,447.67
0.291218,0.229359,0.512744,0.746917,469.29
0.166289,0.225979,0.69364,0.781635,483.8
0.594051,0.597865,0.513734,0.422252,452.03
0.385552,0.270463,0.701312,0.453217,469.33
0.545892,0.383808,0.534521,0.5063,453.87
0.154108,0.280783,0.794358,0.942225,477.45
0.749008,0.73274,0.448651,0.244102,439.67
0.793484,0.317616,0.461024,0.509115,433.31
0.360907,0.290747,0.635734,0.740483,454.14
0.568555,0.789146,0.430339,0.96622,444.39
0.828895,0.811744,0.35511,0.622922,432.96
0.60255,0.695374,0.54343,0.59504,448.61
0.513881,0.567438,0.450136,0.837534,453.03
0.568839,0.686477,0.659738,0.395845,447.74
0.8017,0.808541,0.388023,0.585657,432.33
0.376487,0.28452,0.270973,0.969571,466.14
0.418697,0.323843,0.49468,0.456434,465.03
0.365439,0.331673,0.79411,0.797855,462.87
0.46289,0.282384,0.023014,0.477882,456.32
0.295467,0.15427,0.632269,0.585925,474.18
0.167139,0.225979,0.69562,0.776273,482.78
0.746176,0.847509,0.364514,0.596113,431.83
0.660057,0.561032,0.505815,0.559651,441.51
0.708499,0.780605,0.504578,0.339142,436.36
0.531728,0.518505,0.548132,0.861528,467.76
0.658074,0.731673,0.277902,0.502011,433.83
0.786119,0.463879,0.321208,0.451206,437.93
0.484703,0.33274,0.608265,0.578954,453.72
0.365722,0.282384,0.124227,0.765818,467.11
0.593484,0.571886,0.540955,0.654424,451.7
0.677904,0.68274,0.445187,0.607373,441.9
0.241643,0.216014,0.432071,0.938338,474.08
0.363456,0.348043,0.807968,0.87882,462.64
0.215297,0.166014,0.844593,0.715147,480.87
0.089235,0.364947,0.35709,0.981501,481.88
0.875921,0.792171,0.370453,0.286729,434.32
0.206799,0.201068,0.830982,0.65992,480.74
0.558357,0.370996,0.438753,0.563807,449.08
0.498017,0.463879,0.449641,0.922118,456.25
0.713314,0.760854,0.459292,0.441287,436.95
0.817847,0.826335,0.443455,0.480429,435.4
0.833428,0.884698,0.297946,0.276542,439.14
0.352125,0.26032,0.406088,0.780027,466.2
0.212465,0.323843,0.549369,0.729223,482.55
0.404816,0.201957,0.512002,0.654826,471.46
0.552975,0.444128,0.38827,0.800804,442.44
0.441643,0.31637,0.634001,0.66689,457.59
0.248725,0,0.413264,1,470.96
0.782153,0.881495,0.277654,0.522386,434.66
0.472238,0.441281,0.459292,0.996783,452.06
0.711048,0.802669,0.362781,0.630429,434.24
0.220397,0.241103,0.469686,0.747185,479.96
0.657224,0.769929,0.516456,0.242493,447.12
0.592068,0.606228,0.316506,0.776944,441.24
0.70085,0.620463,0.42044,0.723592,438.95
0.339093,0.296619,0.609255,0.795979,467.6
0.750992,0.823488,0.292997,0.632038,436.31
0.614164,0.85089,0.482801,0.864477,437.01
0.593484,0.424377,0.531057,0.312198,448.73
0.655807,0.631317,0.624598,0.455094,442.36
0.524079,0.364947,0.371195,0.645308,449.54
0.361473,0.346619,0.756496,0.826273,464.58
0.718414,0.63452,0.45756,0.532976,437.06
0.485836,0.399822,0.328137,0.670912,454.35
0.776771,0.76121,0.282603,0.74933,428.87
0.415864,0.29484,0.743133,0.260322,467.48
0.517564,0.342349,0.544915,0.143566,461.07
0.838527,0.695374,0.518436,0.320777,439.3
0.292068,0.260498,0.639198,0.789008,462.1
0.666006,0.518505,0.559515,0.57118,451.52
0.521246,0.793238,0.40683,0.782842,447.06
0.250992,0.349466,0.744865,0.808981,481.83
0.584419,0.58363,0.603563,0.510992,452.71
0.453258,0.349466,0.728285,0.24504,471
0.539377,0.415302,0.351893,0.826273,449.57
0.468272,0.653737,0.683742,0.710992,453.01
0.787252,0.814591,0.45954,0.363673,430.55
0.222946,0.227758,0.560505,0.725335,475.51
0.761473,0.85089,0.478594,0.576542,431.36
0.641926,0.578114,0.498886,0.546649,445.37
0.503966,0.405338,0.502103,0.578418,456.57
0.446459,0.653737,0.658748,0.812064,453.3
0.691218,0.56032,0.459292,0.21193,439.55
0.194618,0.292883,0.988369,0.644236,478.61
0.655241,0.669039,0.664934,0.440751,443.48
0.531728,0.452313,0.395447,0.879625,445.03
0.452691,0.262633,0.491215,0.716756,459.13
0.592068,0.403915,0.493195,0.566354,445.1
0.671955,0.608719,0.439495,0.757105,445.59
0.705099,0.420996,0.365999,0.568499,438.92
0.725779,0.685231,0.611482,0.238204,442.71
0.805949,0.825801,0.330364,0.447989,429.27
0.772521,0.742171,0.317743,0.423861,435.57
0.590085,0.659786,0.468448,0.663673,448.13
0.62153,0.767794,0.502846,0.676273,441.61
0.390652,0.326512,0.791636,0.734718,463.34
0.757507,0.732206,0.558525,0.113673,432.59
0.794618,0.608719,0.454096,0.51555,439.44
0.391501,0.222598,0.680772,0.659651,465.28
0.169405,0.296619,0.614947,0.883646,477.26
0.800283,0.779004,0.361544,0.628954,436.89
0.235411,0.231673,0.626825,0.809249,477.73
0.256374,0.346797,0.526107,0.841823,476.87
0.695751,0.808363,0.30735,0.693566,428.5
0.6017,0.722064,0.447909,0.592091,442.39
0.682153,0.410142,0.388518,0.53378,442.12
0.593768,0.791459,0.318238,0.786863,436.75
0.55779,0.341993,0.593417,0.429223,460.2
0.260623,0.264413,0.451373,0.77118,476.69
0.332011,0.311388,0.522395,0.872252,471.73
0.68272,0.89395,0.627073,0.497185,443.2
0.343343,0.311388,0.976986,0.61059,468.88
0.230878,0.288078,0.24004,0.540214,475.91
0.465722,0.618149,0.416481,0.865818,456.25
0.588669,0.73274,0.3024,0.898928,436.69
0.656657,0.419217,0.424152,0.210456,443.12
0.62238,0.596085,0.564464,0.501206,443.79
0.240793,0.304804,0.409305,0.707775,479.64
0.380737,0.490036,0.543677,0.687802,463.93
0.585836,0.638968,0.660975,0.422788,448.51
0.346459,0.335409,0.718634,0.811796,468.64
0.533711,0.410142,0.383321,0.87748,447.35
0.650992,0.89395,0.598367,0.571984,440.05
0.506799,0.517082,0.468696,0.86193,450.48
0.387252,0.290036,0.412274,0.552011,467.06
0.26289,0.288612,0.695372,0.878418,464.81
0.71983,0.777224,0.395942,0.604021,440.85
0.703399,0.659786,0.468201,0.628686,438.67
0.379603,0.178648,0.57956,0.438338,468.18
0.850992,0.851423,0.200198,0.625201,435.94
0.303966,0.289324,0.444692,0.775603,461.08
0.350142,0.313701,0.358575,0.714745,470.68
0.273938,0.280783,0.860678,0.870509,464.07
0.369972,0.281851,0.57857,0.602547,467.01
0.784419,0.845196,0.290522,0.356702,439.43
0.678754,0.675267,0.49171,0.541823,439.98
0.684986,0.817794,0.353378,0.773056,432.41
0.481303,0.344306,0.585746,0.07681,459.85
0.550142,0.64306,0.398169,0.758445,450.92
0.65949,0.7121,0.423163,0.384987,453.58
0.615581,0.8,0.445434,0.739946,434.45
0.33711,0.321174,0.558278,0.585791,466.06
0.305666,0.266726,0.470181,0.741555,475.42
0.549008,0.479359,0.379856,0.718901,447.06
0.66289,0.463879,0.335066,0.710322,439.01
0.681586,0.678114,0.461519,0.534718,445.87
0.783853,0.851423,0.192527,0.721046,433.53
0.277904,0.2879,0.669389,0.547855,477.75
0.361473,0.009253,0.396684,0.58445,464.11
0.224363,0.27847,0.714427,0.967158,469.11
0.635694,0.452313,0.394209,0.469035,443.8
0.499433,0.617616,0.542193,0.58311,452.89
0.326062,0.335231,0.671368,0.713405,465.57
0.814731,0.791103,0.419946,0.367024,437.62
0.710198,0.967616,0.337788,0.913405,434.77
0.343343,0.264769,0.618411,0.841689,469.25
0.75779,0.710142,0.504578,0.326944,437.45
